0.6351351,0.9705882,0.45945945,0.9,0.30405405,0.7529412,0.16891892,0.64705884,0.033783782,0.59411764,0.5067568,0.5176471,0.45945945,0.32352942,0.4256757,0.19411765,0.3918919,0.09411765,0.6283784,0.5058824,0.6283784,0.29411766,0.6148649,0.15294118,0.6081081,0.029411765,0.75,0.5411765,0.7837838,0.34117648,0.7972973,0.21176471,0.7972973,0.09411765,0.8581081,0.6117647,0.9121622,0.46470588,0.9459459,0.35882354,0.9662162,0.2647059
0.64625853,0.9704142,0.46938777,0.8994083,0.31292516,0.75147927,0.17006803,0.65088755,0.034013607,0.6035503,0.5170068,0.52071005,0.46938777,0.32544377,0.43537414,0.19526628,0.40136054,0.088757396,0.6394558,0.5147929,0.6394558,0.295858,0.6258503,0.147929,0.61904764,0.0295858,0.75510204,0.5502958,0.79591835,0.34911242,0.8027211,0.21301775,0.8027211,0.09467456,0.8639456,0.6213018,0.92517006,0.46745563,0.95238096,0.36094674,0.9659864,0.2662722
0.64625853,0.9704142,0.46938777,0.8994083,0.31292516,0.75147927,0.17006803,0.65088755,0.034013607,0.6035503,0.5170068,0.52071005,0.46938777,0.32544377,0.43537414,0.19526628,0.40136054,0.088757396,0.6394558,0.5147929,0.6394558,0.295858,0.6258503,0.147929,0.61904764,0.0295858,0.75510204,0.5502958,0.79591835,0.34911242,0.8027211,0.21301775,0.8027211,0.09467456,0.8639456,0.6213018,0.92517006,0.46745563,0.95238096,0.36094674,0.9659864,0.2662722
0.67741936,0.9596774,0.48387095,0.8467742,0.32258064,0.63709676,0.18548387,0.48387095,0.04032258,0.37903225,0.5241935,0.36290324,0.5241935,0.16935484,0.516129,0.07258064,0.5,0.04032258,0.66935486,0.36290324,0.7016129,0.14516129,0.7016129,0.06451613,0.6854839,0.06451613,0.8064516,0.41129032,0.83064514,0.21774194,0.82258064,0.15322581,0.7983871,0.16935484,0.92741936,0.5080645,0.9596774,0.3467742,0.9435484,0.2983871,0.91129035,0.31451613
0.67741936,0.9596774,0.48387095,0.8467742,0.32258064,0.63709676,0.18548387,0.48387095,0.04032258,0.37903225,0.5241935,0.36290324,0.5241935,0.16935484,0.516129,0.07258064,0.5,0.04032258,0.66935486,0.36290324,0.7016129,0.14516129,0.7016129,0.06451613,0.6854839,0.06451613,0.8064516,0.41129032,0.83064514,0.21774194,0.82258064,0.15322581,0.7983871,0.16935484,0.92741936,0.5080645,0.9596774,0.3467742,0.9435484,0.2983871,0.91129035,0.31451613
0.5824176,0.9484536,0.36263737,0.8041237,0.16483517,0.5463917,0.054945055,0.31958762,0.054945055,0.13402061,0.37362638,0.26804122,0.30769232,0.05154639,0.2857143,0.24742268,0.30769232,0.39175257,0.5604396,0.28865978,0.48351648,0.072164945,0.42857143,0.3298969,0.45054945,0.46391752,0.74725276,0.35051546,0.6813187,0.14432989,0.6043956,0.3814433,0.61538464,0.5154639,0.94505495,0.4329897,0.8901099,0.25773194,0.7912088,0.40206185,0.7912088,0.5154639
0.5116279,0.9444444,0.26744187,0.8,0.093023255,0.47777778,0.058139537,0.22222222,0.10465116,0.055555556,0.39534885,0.21111111,0.25581396,0.1,0.23255815,0.31111112,0.26744187,0.42222223,0.59302324,0.24444444,0.40697673,0.15555556,0.37209302,0.42222223,0.44186047,0.51111114,0.76744187,0.33333334,0.59302324,0.26666668,0.5232558,0.5,0.55813956,0.5888889,0.94186044,0.45555556,0.7790698,0.4,0.68604654,0.5555556,0.7093023,0.6333333
0.4878049,0.94505495,0.25609756,0.8021978,0.085365854,0.48351648,0.06097561,0.23076923,0.14634146,0.054945055,0.4390244,0.18681319,0.23170732,0.0989011,0.20731707,0.31868133,0.2682927,0.43956044,0.63414633,0.20879121,0.37804878,0.18681319,0.35365853,0.45054945,0.4512195,0.51648355,0.7804878,0.2967033,0.5487805,0.2747253,0.4878049,0.52747256,0.5609756,0.5934066,0.9390244,0.41758242,0.7195122,0.3846154,0.64634144,0.5604396,0.70731705,0.61538464
0.4878049,0.94505495,0.25609756,0.8021978,0.085365854,0.48351648,0.06097561,0.23076923,0.14634146,0.054945055,0.4390244,0.18681319,0.23170732,0.0989011,0.20731707,0.31868133,0.2682927,0.43956044,0.63414633,0.20879121,0.37804878,0.18681319,0.35365853,0.45054945,0.4512195,0.51648355,0.7804878,0.2967033,0.5487805,0.2747253,0.4878049,0.52747256,0.5609756,0.5934066,0.9390244,0.41758242,0.7195122,0.3846154,0.64634144,0.5604396,0.70731705,0.61538464
0.47435898,0.94623655,0.23076923,0.79569894,0.06410257,0.47311828,0.08974359,0.20430107,0.26923078,0.05376344,0.41025642,0.20430107,0.20512821,0.11827957,0.17948718,0.34408602,0.25641027,0.43010753,0.6025641,0.22580644,0.37179488,0.1827957,0.33333334,0.4516129,0.43589744,0.49462366,0.7692308,0.30107528,0.53846157,0.2580645,0.46153846,0.516129,0.5641026,0.58064514,0.9358974,0.40860215,0.71794873,0.3655914,0.64102566,0.53763443,0.71794873,0.60215056
