0.96,0.9519231,0.96,0.6826923,0.824,0.45192307,0.664,0.32692307,0.528,0.25,0.752,0.39423078,0.52,0.20192307,0.352,0.10576923,0.208,0.048076924,0.68,0.5,0.408,0.29807693,0.224,0.1923077,0.072,0.125,0.616,0.6442308,0.36,0.46153846,0.176,0.3653846,0.04,0.29807693,0.56,0.8173077,0.352,0.6923077,0.216,0.61538464,0.096,0.5576923
0.96,0.9519231,0.96,0.6826923,0.824,0.45192307,0.664,0.32692307,0.528,0.25,0.752,0.39423078,0.52,0.20192307,0.352,0.10576923,0.208,0.048076924,0.68,0.5,0.408,0.29807693,0.224,0.1923077,0.072,0.125,0.616,0.6442308,0.36,0.46153846,0.176,0.3653846,0.04,0.29807693,0.56,0.8173077,0.352,0.6923077,0.216,0.61538464,0.096,0.5576923
0.88235295,0.95689654,0.9411765,0.7241379,0.84705883,0.5,0.68235296,0.37068966,0.5529412,0.31034482,0.8235294,0.4224138,0.5411765,0.21551724,0.32941177,0.112068966,0.16470589,0.04310345,0.69411767,0.49137932,0.3529412,0.2672414,0.16470589,0.18965517,0.05882353,0.15517241,0.5529412,0.5862069,0.21176471,0.38793105,0.09411765,0.3448276,0.07058824,0.33620688,0.4,0.69827586,0.14117648,0.5344828,0.05882353,0.49137932,0.05882353,0.47413793
0.88235295,0.95689654,0.9411765,0.7241379,0.84705883,0.5,0.68235296,0.37068966,0.5529412,0.31034482,0.8235294,0.4224138,0.5411765,0.21551724,0.32941177,0.112068966,0.16470589,0.04310345,0.69411767,0.49137932,0.3529412,0.2672414,0.16470589,0.18965517,0.05882353,0.15517241,0.5529412,0.5862069,0.21176471,0.38793105,0.09411765,0.3448276,0.07058824,0.33620688,0.4,0.69827586,0.14117648,0.5344828,0.05882353,0.49137932,0.05882353,0.47413793
0.9186047,0.9484536,0.94186044,0.69072163,0.8255814,0.4329897,0.6627907,0.2783505,0.5,0.16494845,0.8023256,0.4329897,0.60465115,0.22680412,0.44186047,0.12371134,0.3139535,0.05154639,0.6976744,0.5463917,0.44186047,0.36082473,0.26744187,0.24742268,0.13953489,0.16494845,0.59302324,0.69072163,0.3139535,0.52577317,0.15116279,0.4329897,0.058139537,0.3814433,0.4883721,0.83505154,0.26744187,0.7010309,0.13953489,0.6185567,0.058139537,0.556701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75438595,0.9683544,0.40350878,0.8164557,0.31578946,0.62658226,0.31578946,0.48101267,0.2982456,0.35443038,0.7017544,0.4556962,0.5964912,0.25949368,0.33333334,0.14556962,0.10526316,0.056962024,0.80701756,0.4556962,0.64912283,0.24050634,0.3508772,0.12025317,0.0877193,0.03164557,0.877193,0.46835443,0.71929824,0.25316456,0.4385965,0.1392405,0.1754386,0.06329114,0.9122807,0.48734176,0.80701756,0.3164557,0.61403507,0.21518987,0.4385965,0.14556962
0.46938777,0.9662162,0.14285715,0.8040541,0.10204082,0.6081081,0.1632653,0.45945945,0.2244898,0.3310811,0.59183675,0.45945945,0.5714286,0.2837838,0.3469388,0.16891892,0.1632653,0.074324325,0.71428573,0.47297296,0.6938776,0.27702704,0.46938777,0.1418919,0.2244898,0.033783782,0.8367347,0.5,0.79591835,0.2972973,0.5714286,0.16891892,0.3469388,0.08108108,0.8979592,0.5472973,0.8367347,0.3716216,0.6938776,0.25675675,0.5510204,0.18243243
