0.03521127,0.03816794,0.28873238,0.061068702,0.58450705,0.16030534,0.79577464,0.24427481,0.96478873,0.24427481,0.5633803,0.061068702,0.75352114,0.35114503,0.8450704,0.55725193,0.9084507,0.71755725,0.40140846,0.10687023,0.59859157,0.48091602,0.70422536,0.7251908,0.7887324,0.90839696,0.23943663,0.18320611,0.41549295,0.5648855,0.52112675,0.79389316,0.6056338,0.96183205,0.07746479,0.29007635,0.23239437,0.57251906,0.32394367,0.740458,0.40140846,0.870229
0.035714287,0.03846154,0.29285714,0.06153846,0.5857143,0.15384616,0.8,0.23076923,0.96428573,0.23846154,0.5714286,0.046153847,0.75714284,0.33846155,0.8357143,0.54615384,0.9,0.7076923,0.4,0.08461539,0.5928571,0.47692308,0.7,0.72307694,0.7785714,0.9076923,0.22857143,0.16923077,0.40714285,0.56153846,0.51428574,0.8,0.6,0.96153843,0.06428572,0.2769231,0.22142857,0.56153846,0.31428573,0.7307692,0.3857143,0.86153847
0.035714287,0.03846154,0.29285714,0.06153846,0.5857143,0.15384616,0.8,0.23076923,0.96428573,0.23846154,0.5714286,0.046153847,0.75714284,0.33846155,0.8357143,0.54615384,0.9,0.7076923,0.4,0.08461539,0.5928571,0.47692308,0.7,0.72307694,0.7785714,0.9076923,0.22857143,0.16923077,0.40714285,0.56153846,0.51428574,0.8,0.6,0.96153843,0.06428572,0.2769231,0.22142857,0.56153846,0.31428573,0.7307692,0.3857143,0.86153847
0.034722224,0.055555556,0.2847222,0.06349207,0.5763889,0.15079366,0.7916667,0.22222222,0.9652778,0.22222222,0.5625,0.03968254,0.7638889,0.35714287,0.8541667,0.5793651,0.9166667,0.74603176,0.4027778,0.07936508,0.6111111,0.48412699,0.7083333,0.7380952,0.7777778,0.9285714,0.2361111,0.16666667,0.4236111,0.5555556,0.5277778,0.7936508,0.5972222,0.96031743,0.07638889,0.26984128,0.24305555,0.56349206,0.3263889,0.73015875,0.38194445,0.85714287
0.034722224,0.055555556,0.2847222,0.06349207,0.5763889,0.15079366,0.7916667,0.22222222,0.9652778,0.22222222,0.5625,0.03968254,0.7638889,0.35714287,0.8541667,0.5793651,0.9166667,0.74603176,0.4027778,0.07936508,0.6111111,0.48412699,0.7083333,0.7380952,0.7777778,0.9285714,0.2361111,0.16666667,0.4236111,0.5555556,0.5277778,0.7936508,0.5972222,0.96031743,0.07638889,0.26984128,0.24305555,0.56349206,0.3263889,0.73015875,0.38194445,0.85714287
0.04347826,0.8032787,0.32173914,0.8196721,0.59130436,0.6885246,0.79130435,0.55737704,0.95652175,0.5081967,0.5217391,0.09836066,0.7217391,0.14754099,0.7217391,0.45901638,0.6956522,0.57377046,0.3652174,0.08196721,0.5478261,0.3114754,0.5304348,0.60655737,0.4869565,0.704918,0.20869565,0.19672132,0.33913043,0.47540984,0.35652173,0.72131145,0.33043477,0.8032787,0.060869563,0.37704918,0.17391305,0.6393443,0.2,0.8360656,0.19130434,0.91803277
0.15315315,0.94382024,0.4054054,0.94382024,0.6396396,0.76404494,0.8018018,0.60674155,0.954955,0.49438202,0.5315315,0.43820226,0.6036036,0.17977528,0.6666667,0.08988764,0.7207207,0.056179777,0.3783784,0.41573033,0.44144145,0.16853933,0.4954955,0.101123594,0.5585586,0.06741573,0.21621622,0.47191012,0.26126125,0.28089887,0.3063063,0.23595506,0.36036035,0.21348314,0.054054055,0.5730337,0.045045044,0.48314607,0.06306306,0.47191012,0.09009009,0.48314607
0.15315315,0.94382024,0.4054054,0.94382024,0.6396396,0.76404494,0.8018018,0.60674155,0.954955,0.49438202,0.5315315,0.43820226,0.6036036,0.17977528,0.6666667,0.08988764,0.7207207,0.056179777,0.3783784,0.41573033,0.44144145,0.16853933,0.4954955,0.101123594,0.5585586,0.06741573,0.21621622,0.47191012,0.26126125,0.28089887,0.3063063,0.23595506,0.36036035,0.21348314,0.054054055,0.5730337,0.045045044,0.48314607,0.06306306,0.47191012,0.09009009,0.48314607
0.14285715,0.96575344,0.4017857,0.94520545,0.64285713,0.7876712,0.8035714,0.65753424,0.95535713,0.56164384,0.52678573,0.5068493,0.66071427,0.3219178,0.79464287,0.21917808,0.9285714,0.15753424,0.36607143,0.47945204,0.44642857,0.25342464,0.5535714,0.13013698,0.6785714,0.034246575,0.20535715,0.51369864,0.25,0.31506848,0.3482143,0.20547946,0.4642857,0.13013698,0.04464286,0.60273975,0.05357143,0.47260273,0.10714286,0.4178082,0.16964285,0.37671232
0.14285715,0.9689441,0.41964287,0.9378882,0.65178573,0.7950311,0.79464287,0.6708075,0.95535713,0.5714286,0.54464287,0.5341615,0.6875,0.3478261,0.8035714,0.23602484,0.9285714,0.14906833,0.38392857,0.5031056,0.48214287,0.2857143,0.58928573,0.14906833,0.6964286,0.031055901,0.21428572,0.5341615,0.2857143,0.33540374,0.375,0.21118012,0.4642857,0.10559006,0.04464286,0.60248446,0.08035714,0.45962733,0.14285715,0.3726708,0.21428572,0.3043478
